OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Region,City,ProductCategory,ProductSubCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Profit,PaymentMode,ShipMode,Returned,CustomerSegment,SalesPerson,Rating,Month,Year,DeliveryDate,Feedback,Supplier,Country,CostPrice,Margin,Tax,product_key_match,item_id,short_description,link,width,height,depth,designer
O1292,2024-07-20,2024-07-25,CUST444,Kenji Tanaka,Europe,London,Textiles,Rugs,VINDUM Rug,3.0,250,0.2,600.0,210.0,Credit Card,Standard Class,No,Home Office,Emily White,3.0,7.0,2024.0,2024-07-30,Neutral,IKEA Industry,UK,180.0,35.0,60.0,VINDUM,,,,,,,
O1293,2023-11-08,2023-11-13,CUST754,Fatima Al Marzooqi,North America,Los Angeles,Furniture,Tables,INGATORP Dining Table,1.0,546.04,0.0,546.04,179.99,PayPal,First Class,No,Corporate,Rohit Kumar,4.0,11.0,2023.0,2023-11-16,Negative,Swedwood,USA,342.14,32.96,54.6,INGATORP,29917307.0,"        Table and 4 chairs,          155 cm",https://www.ikea.com/sa/en/p/ingatorp-ingolf-table-and-4-chairs-white-s29917307/,87.0,74.0,,Carina Bengs
O1294,2024-05-28,2024-06-02,CUST168,Lars Anderson,Asia,Mumbai,Lighting,Lamps,HEKTAR Floor Lamp,5.0,930.56,0.0,4652.8,1708.2,UPI,Same Day,Yes,Consumer,Anita Desai,5.0,5.0,2024.0,2024-06-02,Excellent,Local Supplier JP,India,529.62,36.71,465.28,HEKTAR,,,,,,,
O1295,2023-04-13,2023-04-18,CUST790,Maria Rodriguez,Europe,Madrid,Kitchen,Dinnerware,FÄRGRIK Bowl,10.0,1.89,0.05,17.96,7.26,NetBanking,Second Class,No,Home Office,Karan Mehta,4.0,4.0,2023.0,2023-04-22,Positive,ABC Distributors,Spain,1.1,40.42,1.8,FÄRGRIK,,,,,,,
O1296,2024-08-05,2024-08-10,CUST910,David Chen,North America,Vancouver,Storage,Shelving Unit,BILLY Bookcase,7.0,271.04,0.0,1897.28,680.0,Credit Card,Standard Class,No,Corporate,Sofia Karlsson,5.0,8.0,2024.0,2024-08-15,Neutral,FurniMart,Canada,153.38,35.84,189.73,BILLY,263850.0,"        Bookcase,          80x28x202 cm",https://www.ikea.com/sa/en/p/billy-bookcase-white-00263850/,80.0,202.0,28.0,Gillis Lundgren
O1297,2023-01-31,2023-02-05,CUST666,Emily White,Oceania,Sydney,Textiles,Bedding,GULLKLOCKA Duvet,3.0,59.99,0.0,179.97,39.54,PayPal,First Class,No,Consumer,Juan Garcia,3.0,1.0,2023.0,2023-02-08,Negative,OfficeHub,Australia,42.0,21.97,17.99,GULLKLOCKA,,,,,,,
O1298,2024-11-18,2024-11-23,CUST392,John Smith,Asia,Shanghai,Furniture,Chairs,MILLBERGET Swivel Chair,5.0,150,0.0,750.0,320.8,UPI,Same Day,No,Home Office,Aya Sato,5.0,11.0,2024.0,2024-11-23,Excellent,IKEA Industry,China,80.0,42.77,75.0,MILLBERGET,90339412.0,        Swivel chair,https://www.ikea.com/sa/en/p/millberget-swivel-chair-bomstad-black-90339412/,,,65.0,Ola Wihlborg
O1299,2023-06-07,2023-06-12,CUST240,Kenji Tanaka,Europe,Berlin,Lighting,Lamps,LERSTA Floor Lamp,8.0,5.99,0.1,43.13,18.0,NetBanking,Second Class,No,Corporate,Omar Hassan,4.0,6.0,2023.0,2023-06-16,Positive,Swedwood,Germany,3.35,41.73,4.31,LERSTA,,,,,,,
O1300,2024-10-09,2024-10-14,CUST463,Fatima Al Marzooqi,North America,Toronto,Kitchen,Appliances,LAGAN Fridge,2.0,600,0.0,1200.0,480.0,Credit Card,Standard Class,No,Consumer,Emily White,5.0,10.0,2024.0,2024-10-19,Neutral,Local Supplier JP,Canada,350.0,40.0,120.0,LAGAN,,,,,,,
O1301,2023-03-29,2023-04-03,CUST559,Lars Anderson,Asia,Mumbai,Storage,Wardrobes,PAX Wardrobe,1.0,737.91,0.0,737.91,250.84,PayPal,First Class,No,Home Office,Rohit Kumar,4.0,3.0,2023.0,2023-04-06,Negative,ABC Distributors,India,432.22,34.0,73.79,PAX,29385672.0,"        Wardrobe combination,          150x58x201 cm",https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s29385672/,150.0,201.0,58.0,IKEA of Sweden/Ehlén Johansson
O1302,2024-08-21,2024-08-26,CUST130,Maria Rodriguez,Europe,Madrid,Furniture,Tables,LINNMON/ADILS Desk,3.0,260.12,0.0,780.36,317.73,UPI,Same Day,No,Corporate,Anita Desai,5.0,8.0,2024.0,2024-08-26,Excellent,FurniMart,Spain,137.91,40.72,78.04,LINNMON/ADILS,,,,,,,
O1303,2023-01-25,2023-01-30,CUST777,David Chen,North America,New York,Textiles,Rugs,STOENSE Rug,7.0,140.91,0.1,887.73,309.28,NetBanking,Second Class,Yes,Consumer,Karan Mehta,3.0,1.0,2023.0,2023-02-03,Positive,OfficeHub,USA,93.24,34.84,88.77,STOENSE,,,,,,,
O1304,2024-07-03,2024-07-08,CUST649,Emily White,Asia,Tokyo,Lighting,Lamps,FADO Table Lamp,4.0,22,0.0,88.0,38.35,Credit Card,Standard Class,No,Home Office,Sofia Karlsson,5.0,7.0,2024.0,2024-07-13,Neutral,IKEA Industry,Japan,10.0,43.58,8.8,FADO,,,,,,,
O1305,2023-11-01,2023-11-06,CUST740,John Smith,Oceania,Melbourne,Kitchen,Dinnerware,OFTAST Plate,15.0,1.49,0.0,22.35,8.89,PayPal,First Class,No,Corporate,Juan Garcia,4.0,11.0,2023.0,2023-11-09,Negative,Swedwood,Australia,0.85,39.77,2.23,OFTAST,,,,,,,
O1306,2024-05-13,2024-05-18,CUST316,Kenji Tanaka,North America,Toronto,Furniture,Sofas,KLIPPAN Loveseat,3.0,773.41,0.0,2320.23,748.16,UPI,Same Day,No,Consumer,Aya Sato,5.0,5.0,2024.0,2024-05-18,Excellent,Local Supplier JP,Canada,585.16,32.25,232.02,KLIPPAN,9251777.0,        2-seat sofa,https://www.ikea.com/sa/en/p/klippan-2-seat-sofa-kabusa-dark-grey-s09251777/,180.0,66.0,88.0,IKEA of Sweden
O1307,2023-09-24,2023-09-29,CUST550,Fatima Al Marzooqi,Europe,London,Storage,Shelving Unit,HEMNES Storage,8.0,86.99,0.1,626.34,230.15,NetBanking,Second Class,Yes,Home Office,Omar Hassan,3.0,9.0,2023.0,2023-10-03,Positive,ABC Distributors,UK,50.04,36.75,62.63,HEMNES,89931560.0,"        Bed frame,          140x200 cm",https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-s89931560/,154.0,,,IKEA of Sweden/Carina Bengs
O1308,2024-12-11,2024-12-16,CUST754,Lars Anderson,Asia,Shanghai,Textiles,Bedding,GULLKLOCKA Duvet,7.0,59.99,0.0,419.93,70.92,Credit Card,Standard Class,No,Corporate,Emily White,4.0,12.0,2024.0,2024-12-21,Neutral,FurniMart,China,42.0,16.89,41.99,GULLKLOCKA,,,,,,,
O1309,2023-06-28,2023-07-03,CUST840,Maria Rodriguez,North America,Vancouver,Lighting,Lamps,HEKTAR Floor Lamp,4.0,930.56,0.0,3722.24,1366.56,PayPal,First Class,No,Consumer,Rohit Kumar,5.0,6.0,2023.0,2023-07-06,Negative,OfficeHub,Canada,529.62,36.71,372.22,HEKTAR,,,,,,,
O1310,2024-10-17,2024-10-22,CUST662,David Chen,Europe,Madrid,Furniture,Chairs,ODGER Chair,6.0,448.33,0.0,2689.98,1024.18,UPI,Same Day,No,Home Office,Anita Desai,5.0,10.0,2024.0,2024-10-22,Excellent,IKEA Industry,Spain,212.72,38.08,268.99,ODGER,70308685.0,        Swivel chair,https://www.ikea.com/sa/en/p/odger-swivel-chair-white-beige-70308685/,68.0,,68.0,J Löfgren/J Pettersson
O1311,2023-02-15,2023-02-20,CUST101,Emily White,Asia,Tokyo,Storage,Wardrobes,BRIMNES Wardrobe,10.0,321.05,0.1,2889.45,871.3,NetBanking,Second Class,No,Corporate,Karan Mehta,4.0,2.0,2023.0,2023-02-24,Positive,Swedwood,Japan,205.1,30.15,288.94,BRIMNES,49278341.0,"        Bed frame w storage and headboard,          90x200 cm",https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s49278341/,96.0,110.0,54.0,IKEA of Sweden/K Hagberg/M Hagberg
O1312,2024-07-16,2024-07-21,CUST914,John Smith,North America,Chicago,Kitchen,Appliances,LAGAN Fridge,2.0,600,0.0,1200.0,480.0,Credit Card,Standard Class,No,Consumer,Sofia Karlsson,3.0,7.0,2024.0,2024-07-26,Neutral,Local Supplier JP,USA,350.0,40.0,120.0,LAGAN,,,,,,,
O1313,2023-05-06,2023-05-11,CUST610,Kenji Tanaka,Europe,Berlin,Textiles,Rugs,VINDUM Rug,3.0,250,0.0,750.0,262.5,PayPal,First Class,No,Home Office,Juan Garcia,5.0,5.0,2023.0,2023-05-14,Negative,ABC Distributors,Germany,180.0,35.0,75.0,VINDUM,,,,,,,
O1314,2024-09-06,2024-09-11,CUST991,Fatima Al Marzooqi,Oceania,Melbourne,Lighting,Lamps,LERSTA Floor Lamp,5.0,5.99,0.0,29.95,12.83,UPI,Same Day,Yes,Corporate,Aya Sato,4.0,9.0,2024.0,2024-09-11,Excellent,FurniMart,Australia,3.35,42.84,2.99,LERSTA,,,,,,,
O1315,2023-03-17,2023-03-22,CUST333,Lars Anderson,North America,Toronto,Furniture,Tables,LACK Side Table,15.0,25,0.0,375.0,185.06,NetBanking,Second Class,No,Consumer,Omar Hassan,5.0,3.0,2023.0,2023-03-26,Positive,OfficeHub,Canada,11.5,49.35,37.5,LACK,60282186.0,"        Wall shelf unit,          30x190 cm",https://www.ikea.com/sa/en/p/lack-wall-shelf-unit-white-60282186/,30.0,190.0,28.0,C Halskov/H Dalsgaard
O1316,2024-11-25,2024-11-30,CUST521,Maria Rodriguez,Asia,Mumbai,Storage,Shelving Unit,KALLAX Shelf,6.0,49.99,0.1,269.94,107.45,Credit Card,Standard Class,No,Home Office,Emily White,3.0,11.0,2024.0,2024-12-05,Neutral,IKEA Industry,India,30.0,39.8,26.99,KALLAX,20275814.0,"        Shelving unit,          77x77 cm",https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-20275814/,77.0,77.0,39.0,Tord Björklund
O1317,2023-05-20,2023-05-25,CUST798,David Chen,Europe,Madrid,Textiles,Bedding,FÄLTSKÄR Sheet Set,4.0,993.45,0.0,3973.8,1340.0,PayPal,First Class,No,Corporate,Rohit Kumar,5.0,5.0,2023.0,2023-05-28,Negative,Swedwood,Spain,504.6,33.72,397.38,FÄLTSKÄR,,,,,,,
O1318,2024-09-28,2024-10-03,CUST883,Emily White,North America,New York,Lighting,Lamps,HEKTAR Floor Lamp,5.0,930.56,0.0,4652.8,1708.2,UPI,Same Day,No,Consumer,Anita Desai,4.0,9.0,2024.0,2024-10-03,Excellent,Local Supplier JP,USA,529.62,36.71,465.28,HEKTAR,,,,,,,
O1319,2023-02-07,2023-02-12,CUST755,John Smith,Asia,Tokyo,Kitchen,Appliances,TILLREDA Portable Induction Hob,3.0,957.28,0.1,2584.66,845.0,NetBanking,Second Class,No,Home Office,Karan Mehta,5.0,2.0,2023.0,2023-02-16,Positive,ABC Distributors,Japan,507.99,32.69,258.47,TILLREDA,,,,,,,
O1320,2024-07-27,2024-08-01,CUST406,Kenji Tanaka,Europe,Berlin,Furniture,Sofas,KIVIK Sofa,1.0,799,0.0,799.0,258.11,Credit Card,Standard Class,Yes,Corporate,Sofia Karlsson,2.0,7.0,2024.0,2024-08-06,Neutral,FurniMart,Germany,450.0,32.3,79.9,KIVIK,79305512.0,        Chaise longue,https://www.ikea.com/sa/en/p/kivik-chaise-longue-skiftebo-dark-grey-s79305512/,90.0,83.0,163.0,Ola Wihlborg
O1321,2023-10-20,2023-10-25,CUST552,Fatima Al Marzooqi,Middle East,Dubai,Storage,Wardrobes,PAX Wardrobe,1.0,737.91,0.0,737.91,250.84,PayPal,First Class,No,Consumer,Juan Garcia,5.0,10.0,2023.0,2023-10-28,Negative,OfficeHub,UAE,432.22,34.0,73.79,PAX,29385672.0,"        Wardrobe combination,          150x58x201 cm",https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s29385672/,150.0,201.0,58.0,IKEA of Sweden/Ehlén Johansson
O1322,2024-04-03,2024-04-08,CUST444,Lars Anderson,North America,Vancouver,Textiles,Rugs,STOENSE Rug,5.0,140.91,0.0,704.55,289.44,UPI,Same Day,No,Home Office,Aya Sato,4.0,4.0,2024.0,2024-04-08,Excellent,IKEA Industry,Canada,93.24,41.08,70.46,STOENSE,,,,,,,
O1323,2023-08-26,2023-08-31,CUST777,Maria Rodriguez,Asia,Mumbai,Lighting,Lamps,LERSTA Floor Lamp,11.0,5.99,0.05,62.59,27.0,NetBanking,Second Class,No,Corporate,Omar Hassan,5.0,8.0,2023.0,2023-09-04,Positive,Swedwood,India,3.35,43.14,6.26,LERSTA,,,,,,,
O1324,2024-12-22,2024-12-27,CUST180,David Chen,Europe,London,Furniture,Chairs,ADDE Chair,15.0,11.2,0.0,168.0,72.54,Credit Card,Standard Class,No,Consumer,Emily White,3.0,12.0,2024.0,2025-01-01,Neutral,Local Supplier JP,UK,5.92,43.18,16.8,ADDE,10219178.0,        Chair,https://www.ikea.com/sa/en/p/adde-chair-white-10219178/,39.0,77.0,47.0,Marcus Arvonen
O1325,2023-05-18,2023-05-23,CUST840,Emily White,North America,Toronto,Storage,Shelving Unit,HEMNES Storage,8.0,86.99,0.0,695.92,277.57,PayPal,First Class,No,Home Office,Rohit Kumar,5.0,5.0,2023.0,2023-05-26,Negative,ABC Distributors,Canada,50.04,39.88,69.59,HEMNES,89931560.0,"        Bed frame,          140x200 cm",https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-s89931560/,154.0,,,IKEA of Sweden/Carina Bengs
O1326,2024-10-01,2024-10-06,CUST212,John Smith,Asia,Tokyo,Kitchen,Dinnerware,FÄRGRIK Bowl,10.0,1.89,0.0,18.9,7.64,UPI,Same Day,No,Corporate,Anita Desai,4.0,10.0,2024.0,2024-10-06,Excellent,FurniMart,Japan,1.1,40.42,1.89,FÄRGRIK,,,,,,,
O1327,2023-02-23,2023-02-28,CUST406,Kenji Tanaka,Oceania,Sydney,Lighting,Lamps,HEKTAR Floor Lamp,4.0,930.56,0.0,3722.24,1366.56,NetBanking,Second Class,Yes,Consumer,Karan Mehta,5.0,2.0,2023.0,2023-03-05,Positive,OfficeHub,Australia,529.62,36.71,372.22,HEKTAR,,,,,,,
O1328,2024-07-29,2024-08-03,CUST666,Fatima Al Marzooqi,North America,Los Angeles,Furniture,Tables,LINNMON/ADILS Desk,5.0,260.12,0.1,1170.54,477.52,Credit Card,Standard Class,No,Home Office,Sofia Karlsson,3.0,7.0,2024.0,2024-08-08,Neutral,IKEA Industry,USA,137.91,40.8,117.05,LINNMON/ADILS,,,,,,,
O1329,2023-11-12,2023-11-17,CUST980,Lars Anderson,Europe,Madrid,Storage,Wardrobes,BRIMNES Wardrobe,6.0,321.05,0.0,1926.3,600.0,PayPal,First Class,No,Corporate,Juan Garcia,4.0,11.0,2023.0,2023-11-20,Negative,Swedwood,Spain,205.1,31.15,192.63,BRIMNES,49278341.0,"        Bed frame w storage and headboard,          90x200 cm",https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s49278341/,96.0,110.0,54.0,IKEA of Sweden/K Hagberg/M Hagberg
O1330,2024-05-01,2024-05-06,CUST790,Maria Rodriguez,Asia,Mumbai,Textiles,Bedding,FÄLTSKÄR Sheet Set,3.0,993.45,0.0,2980.35,1005.0,UPI,Same Day,No,Consumer,Aya Sato,5.0,5.0,2024.0,2024-05-06,Excellent,Local Supplier JP,India,504.6,33.72,298.04,FÄLTSKÄR,,,,,,,
O1331,2023-08-18,2023-08-23,CUST711,David Chen,North America,Vancouver,Lighting,Lamps,FADO Table Lamp,4.0,22,0.0,88.0,38.35,NetBanking,Second Class,No,Home Office,Omar Hassan,5.0,8.0,2023.0,2023-08-27,Positive,ABC Distributors,Canada,10.0,43.58,8.8,FADO,,,,,,,
O1332,2024-12-06,2024-12-11,CUST649,Emily White,Europe,London,Kitchen,Appliances,TILLREDA Portable Induction Hob,3.0,957.28,0.0,2871.84,934.34,Credit Card,Standard Class,No,Corporate,Emily White,4.0,12.0,2024.0,2024-12-16,Neutral,FurniMart,UK,507.99,32.53,287.18,TILLREDA,,,,,,,
O1333,2023-03-14,2023-03-19,CUST740,John Smith,Asia,Tokyo,Furniture,Sofas,GRÖNLID Sofa,1.0,650,0.2,520.0,167.75,PayPal,First Class,Yes,Consumer,Rohit Kumar,3.0,3.0,2023.0,2023-03-22,Negative,OfficeHub,Japan,350.0,32.26,52.0,GRÖNLID,29278101.0,        2-seat sofa-bed,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/,196.0,104.0,98.0,IKEA of Sweden/Francis Cayouette/Ehlén Johansson
O1334,2024-08-23,2024-08-28,CUST463,Kenji Tanaka,North America,Toronto,Storage,Shelving Unit,BILLY Bookcase,7.0,271.04,0.0,1897.28,680.0,UPI,Same Day,No,Home Office,Anita Desai,5.0,8.0,2024.0,2024-08-28,Excellent,IKEA Industry,Canada,153.38,35.84,189.73,BILLY,263850.0,"        Bookcase,          80x28x202 cm",https://www.ikea.com/sa/en/p/billy-bookcase-white-00263850/,80.0,202.0,28.0,Gillis Lundgren
O1335,2023-01-11,2023-01-16,CUST999,Fatima Al Marzooqi,Oceania,Melbourne,Textiles,Rugs,STOENSE Rug,5.0,140.91,0.0,704.55,289.44,NetBanking,Second Class,No,Corporate,Karan Mehta,4.0,1.0,2023.0,2023-01-20,Positive,Swedwood,Australia,93.24,41.08,70.46,STOENSE,,,,,,,
O1336,2024-06-29,2024-07-04,CUST392,Lars Anderson,Europe,Madrid,Lighting,Lamps,HEKTAR Floor Lamp,4.0,930.56,0.1,3350.02,1083.47,Credit Card,Standard Class,No,Consumer,Sofia Karlsson,5.0,6.0,2024.0,2024-07-09,Neutral,Local Supplier JP,Spain,529.62,32.34,335.0,HEKTAR,,,,,,,
O1337,2023-04-20,2023-04-25,CUST754,Maria Rodriguez,North America,New York,Kitchen,Dinnerware,OFTAST Plate,15.0,1.49,0.0,22.35,8.89,PayPal,First Class,No,Home Office,Juan Garcia,3.0,4.0,2023.0,2023-04-28,Negative,ABC Distributors,USA,0.85,39.77,2.23,OFTAST,,,,,,,
O1338,2024-11-09,2024-11-14,CUST130,David Chen,Asia,Shanghai,Furniture,Chairs,ADDE Chair,15.0,11.2,0.05,159.6,69.25,UPI,Same Day,No,Corporate,Aya Sato,5.0,11.0,2024.0,2024-11-14,Excellent,FurniMart,China,5.92,43.3,15.96,ADDE,10219178.0,        Chair,https://www.ikea.com/sa/en/p/adde-chair-white-10219178/,39.0,77.0,47.0,Marcus Arvonen
O1339,2023-06-15,2023-06-20,CUST790,Emily White,Europe,London,Storage,Shelving Unit,KALLAX Shelf,6.0,49.99,0.0,299.94,118.96,NetBanking,Second Class,No,Consumer,Omar Hassan,4.0,6.0,2023.0,2023-06-24,Positive,OfficeHub,UK,30.0,39.66,29.99,KALLAX,20275814.0,"        Shelving unit,          77x77 cm",https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-20275814/,77.0,77.0,39.0,Tord Björklund
O1340,2024-10-05,2024-10-10,CUST550,John Smith,North America,Toronto,Textiles,Bedding,GULLKLOCKA Duvet,3.0,59.99,0.0,179.97,39.54,Credit Card,Standard Class,Yes,Home Office,Emily White,5.0,10.0,2024.0,2024-10-15,Neutral,IKEA Industry,Canada,42.0,21.97,17.99,GULLKLOCKA,,,,,,,
O1341,2023-02-10,2023-02-15,CUST559,Kenji Tanaka,Asia,Mumbai,Lighting,Lamps,LERSTA Floor Lamp,11.0,5.99,0.0,65.89,28.32,PayPal,First Class,No,Corporate,Rohit Kumar,4.0,2.0,2023.0,2023-02-18,Negative,Swedwood,India,3.35,43.0,6.59,LERSTA,,,,,,,
O1342,2024-07-25,2024-07-30,CUST914,Fatima Al Marzooqi,Oceania,Sydney,Furniture,Sofas,KLIPPAN Loveseat,3.0,773.41,0.1,2088.21,674.34,UPI,Same Day,No,Consumer,Anita Desai,5.0,7.0,2024.0,2024-07-30,Excellent,Local Supplier JP,Australia,585.16,32.29,208.82,KLIPPAN,9251777.0,        2-seat sofa,https://www.ikea.com/sa/en/p/klippan-2-seat-sofa-kabusa-dark-grey-s09251777/,180.0,66.0,88.0,IKEA of Sweden
O1343,2023-11-23,2023-11-28,CUST617,Lars Anderson,Europe,Madrid,Kitchen,Dinnerware,FÄRGRIK Bowl,10.0,1.89,0.0,18.9,7.64,NetBanking,Second Class,No,Home Office,Karan Mehta,4.0,11.0,2023.0,2023-12-02,Positive,ABC Distributors,Spain,1.1,40.42,1.89,FÄRGRIK,,,,,,,
O1344,2024-08-08,2024-08-13,CUST991,Maria Rodriguez,North America,Vancouver,Storage,Wardrobes,PAX Wardrobe,1.0,737.91,0.05,701.01,239.0,Credit Card,Standard Class,No,Corporate,Sofia Karlsson,5.0,8.0,2024.0,2024-08-18,Neutral,FurniMart,Canada,432.22,34.09,70.1,PAX,29385672.0,"        Wardrobe combination,          150x58x201 cm",https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s29385672/,150.0,201.0,58.0,IKEA of Sweden/Ehlén Johansson
O1345,2023-01-08,2023-01-13,CUST880,David Chen,Asia,Tokyo,Textiles,Rugs,VINDUM Rug,6.0,250,0.0,1500.0,540.0,PayPal,First Class,No,Consumer,Juan Garcia,4.0,1.0,2023.0,2023-01-16,Negative,OfficeHub,Japan,180.0,36.0,150.0,VINDUM,,,,,,,
O1346,2024-12-17,2024-12-22,CUST755,Emily White,North America,New York,Lighting,Lamps,LERSTA Floor Lamp,5.0,5.99,0.1,26.96,11.55,UPI,Same Day,Yes,Home Office,Aya Sato,3.0,12.0,2024.0,2024-12-22,Excellent,IKEA Industry,USA,3.35,42.84,2.7,LERSTA,,,,,,,
O1347,2023-05-11,2023-05-16,CUST130,John Smith,Europe,London,Furniture,Tables,LINNMON/ADILS Desk,4.0,260.12,0.0,1040.48,423.85,NetBanking,Second Class,No,Corporate,Omar Hassan,5.0,5.0,2023.0,2023-05-20,Positive,Swedwood,UK,137.91,40.73,104.05,LINNMON/ADILS,,,,,,,
O1348,2024-09-01,2024-09-06,CUST777,Kenji Tanaka,Asia,Mumbai,Kitchen,Appliances,LAGAN Fridge,2.0,600,0.0,1200.0,480.0,Credit Card,Standard Class,No,Consumer,Emily White,4.0,9.0,2024.0,2024-09-11,Neutral,Local Supplier JP,India,350.0,40.0,120.0,LAGAN,,,,,,,
O1349,2023-03-03,2023-03-08,CUST401,Fatima Al Marzooqi,Oceania,Melbourne,Storage,Shelving Unit,HEMNES Storage,8.0,86.99,0.2,556.74,222.06,PayPal,First Class,No,Home Office,Rohit Kumar,5.0,3.0,2023.0,2023-03-11,Negative,ABC Distributors,Australia,50.04,39.88,55.67,HEMNES,89931560.0,"        Bed frame,          140x200 cm",https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-s89931560/,154.0,,,IKEA of Sweden/Carina Bengs
O1350,2024-08-15,2024-08-20,CUST798,Lars Anderson,North America,Toronto,Textiles,Bedding,FÄLTSKÄR Sheet Set,3.0,993.45,0.0,2980.35,1005.0,UPI,Same Day,No,Corporate,Anita Desai,4.0,8.0,2024.0,2024-08-20,Excellent,FurniMart,Canada,504.6,33.72,298.04,FÄLTSKÄR,,,,,,,
O1351,2023-01-29,2023-02-03,CUST211,Maria Rodriguez,Europe,Berlin,Lighting,Lamps,FADO Table Lamp,4.0,22,0.0,88.0,38.35,NetBanking,Second Class,Yes,Consumer,Karan Mehta,3.0,1.0,2023.0,2023-02-07,Positive,OfficeHub,Germany,10.0,43.58,8.8,FADO,,,,,,,
O1352,2024-10-13,2024-10-18,CUST333,David Chen,Asia,Tokyo,Furniture,Sofas,KIVIK Sofa,1.0,799,0.0,799.0,258.11,Credit Card,Standard Class,No,Home Office,Sofia Karlsson,5.0,10.0,2024.0,2024-10-23,Neutral,IKEA Industry,Japan,450.0,32.3,79.9,KIVIK,79305512.0,        Chaise longue,https://www.ikea.com/sa/en/p/kivik-chaise-longue-skiftebo-dark-grey-s79305512/,90.0,83.0,163.0,Ola Wihlborg
O1353,2023-06-22,2023-06-27,CUST521,Emily White,North America,Vancouver,Kitchen,Appliances,TILLREDA Portable Induction Hob,3.0,957.28,0.0,2871.84,934.34,PayPal,First Class,No,Corporate,Juan Garcia,4.0,6.0,2023.0,2023-06-30,Negative,Swedwood,Canada,507.99,32.53,287.18,TILLREDA,,,,,,,
O1354,2024-11-04,2024-11-09,CUST740,John Smith,Oceania,Sydney,Storage,Wardrobes,PAX Wardrobe,1.0,737.91,0.0,737.91,250.84,UPI,Same Day,No,Consumer,Aya Sato,5.0,11.0,2024.0,2024-11-09,Excellent,Local Supplier JP,Australia,432.22,34.0,73.79,PAX,29385672.0,"        Wardrobe combination,          150x58x201 cm",https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s29385672/,150.0,201.0,58.0,IKEA of Sweden/Ehlén Johansson
O1355,2023-03-26,2023-03-31,CUST610,Kenji Tanaka,Europe,Madrid,Textiles,Rugs,STOENSE Rug,5.0,140.91,0.05,670.73,275.5,NetBanking,Second Class,No,Home Office,Omar Hassan,4.0,3.0,2023.0,2023-04-04,Positive,ABC Distributors,Spain,93.24,41.08,67.07,STOENSE,,,,,,,
O1356,2024-07-09,2024-07-14,CUST777,Fatima Al Marzooqi,North America,Chicago,Lighting,Lamps,LERSTA Floor Lamp,8.0,5.99,0.0,47.92,20.6,Credit Card,Standard Class,Yes,Corporate,Emily White,3.0,7.0,2024.0,2024-07-19,Neutral,FurniMart,USA,3.35,43.0,4.79,LERSTA,,,,,,,
O1357,2023-11-05,2023-11-10,CUST957,Lars Anderson,Asia,Mumbai,Furniture,Chairs,MILLBERGET Swivel Chair,5.0,150,0.0,750.0,320.8,PayPal,First Class,No,Consumer,Rohit Kumar,5.0,11.0,2023.0,2023-11-13,Negative,OfficeHub,India,80.0,42.77,75.0,MILLBERGET,90339412.0,        Swivel chair,https://www.ikea.com/sa/en/p/millberget-swivel-chair-bomstad-black-90339412/,,,65.0,Ola Wihlborg
O1358,2024-04-18,2024-04-23,CUST444,Maria Rodriguez,Europe,Berlin,Storage,Shelving Unit,BILLY Bookcase,7.0,271.04,0.1,1708.2,643.0,UPI,Same Day,No,Home Office,Anita Desai,4.0,4.0,2024.0,2024-04-23,Excellent,IKEA Industry,Germany,153.38,37.64,170.82,BILLY,263850.0,"        Bookcase,          80x28x202 cm",https://www.ikea.com/sa/en/p/billy-bookcase-white-00263850/,80.0,202.0,28.0,Gillis Lundgren
O1359,2023-08-30,2023-09-04,CUST883,David Chen,North America,Toronto,Kitchen,Dinnerware,OFTAST Plate,10.0,1.49,0.0,14.9,4.86,NetBanking,Second Class,No,Corporate,Karan Mehta,5.0,8.0,2023.0,2023-09-08,Positive,Swedwood,Canada,0.85,32.61,1.49,OFTAST,,,,,,,
O1360,2024-12-03,2024-12-08,CUST180,Emily White,Asia,Tokyo,Textiles,Bedding,GULLKLOCKA Duvet,3.0,59.99,0.0,179.97,39.54,Credit Card,Standard Class,No,Consumer,Sofia Karlsson,3.0,12.0,2024.0,2024-12-13,Neutral,Local Supplier JP,Japan,42.0,21.97,17.99,GULLKLOCKA,,,,,,,
